gene,Plate,Row,Column,Phenotypes.GenerationTimeWhen,Phenotypes.Monotonicity,CurvePhaseMetaPhenotypes.InitialLagAlternativeModel,Phenotypes.GenerationTimePopulationSize,CurvePhaseMetaPhenotypes.ModalitiesAlternativeModel,Phenotypes.ResidualGrowthAsPopulationDoublings,CurvePhaseMetaPhenotypes.MajorImpulseAveragePopulationDoublingTime,Phenotypes.ExperimentLowPoint,CurvePhaseMetaPhenotypes.InitialLag,CurvePhaseMetaPhenotypes.FirstMinorImpulseYieldContribution,CurvePhaseMetaPhenotypes.TimeBeforeMajorGrowth,Phenotypes.ResidualGrowth,Phenotypes.ExperimentEndAverage,CurvePhaseMetaPhenotypes.InitialAccelerationAsymptoteIntersect,Phenotypes.ExperimentPopulationDoublings,CurvePhaseMetaPhenotypes.Collapses,CurvePhaseMetaPhenotypes.InitialAccelerationAsymptoteAngle,CurvePhaseMetaPhenotypes.FirstMinorImpulseAveragePopulationDoublingTime,CurvePhaseMetaPhenotypes.MajorImpulseYieldContribution,Phenotypes.ColonySize48h,Phenotypes.ChapmanRichardsParamXtra,Phenotypes.ExperimentLowPointWhen,Phenotypes.GenerationTimeStErrOfEstimate,Phenotypes.GenerationTime,Phenotypes.ExperimentGrowthYield,Phenotypes.InitialValue,Phenotypes.ExperimentBaseLine,Phenotypes.GrowthLag,CurvePhaseMetaPhenotypes.Modalities,CurvePhaseMetaPhenotypes.MajorImpulseFlankAsymmetry,Phenotypes.ChapmanRichardsParam2,Phenotypes.ChapmanRichardsParam3,Phenotypes.ChapmanRichardsParam1,Phenotypes.ChapmanRichardsParam4,CurvePhaseMetaPhenotypes.FinalRetardationAsymptoteAngle,Phenotypes.ChapmanRichardsFit,CurvePhaseMetaPhenotypes.FinalRetardationAsymptoteIntersect,k,kt2,log10n2,kt2b,log10n1,popt0
LB_10TET_2Xdil,0,0,32,7.2053549444444442,0.90972222222222221,4.8485356095129895,16091.123429142364,1.0,6.1087900053452042,0.74647003990309868,1766.8668977697594,UndecidedProblem,UndecidedProblem,UndecidedProblem,1094400.7762194362,1110491.8996485786,0.58465188676118407,9.2225537552742285,0.0,0.77926495038629384,UndecidedProblem,3.8138059290019619,1113603.4101286954,10.822994700861722,2.2653203611111112,0.062684851030135158,0.66573316755477541,1108633.025113442,1864.6446445440847,1858.8745351365794,0.38141272512836466,1.0,-1.0681474902409138,22.973015044190237,-0.96571372085380425,2.2110271292855845,2.6956884796109226,-0.83236990098783004,0.99942101167332986,0.16902042313892135,1.04095759949,7.50046898646,4.20658636617,3.25682543919,0.949760926974,8.90760451999
LB_10TET_2Xdil,0,0,33,7.2053549444444442,0.99305555555555558,4.8980355816355159,15251.93414124944,1.0,6.0348225421215176,0.81674155892534461,2121.1044010001469,UndecidedProblem,UndecidedProblem,11.949704387628524,984719.34148599906,999971.27562724845,0.71586832025471792,8.8809272113265081,0.0,0.72239403093930132,UndecidedProblem,3.9459090938492505,1001963.0071708485,11.144211916248283,0.19815369444444444,0.053266188474765802,0.74931163992140881,997850.17122624826,2121.2645783842318,2121.1044010001474,0.39224323419701163,1.0,-1.0575235407854713,-10.431675182274278,-0.95962603016481285,2.1644212436300556,13.252442263642781,-0.7639486934412193,0.99947654857008084,0.202013373940897,0.924848838692,6.66386415274,4.1833249213,2.89355803419,1.28976688711,19.4879827758
LB_10TET_2Xdil,0,0,34,7.2053549444444442,1.0,4.9716480851814575,17822.470468162548,1.0,6.0064909753570443,0.84909233915407933,2836.6241457929391,4.9952058414506322,UndecidedProblem,4.9952058414506322,1127959.1621198566,1145781.6325880191,0.69209455942158693,8.6579413952426556,0.0,0.71197806990556989,UndecidedProblem,3.7961732228713636,1149033.9423765475,11.532383043155445,0.19815369444444444,0.051297399880372442,0.77897451520823957,1142945.0084422261,2835.7305154658525,2836.6241457929395,0.3800474692337461,1.0,-1.0361215967428583,11.348939357621431,-1.0251745348374706,2.1346952002501887,2.6194785972033086,-0.73769585463645748,0.99909148758348254,0.17223345606689228,0.889631157978,6.41010826287,4.25096790376,2.78337310589,1.46759479787,29.3491006668
LB_10TET_2Xdil,0,0,35,7.2053549444444442,1.0,5.0013377365468408,18480.214010351017,1.0,5.8389408631362674,0.91713693796419127,3472.5567963795843,UndecidedProblem,UndecidedProblem,12.363898126519429,1039319.241117498,1057799.455127849,0.73103762527383598,8.2508521312181848,0.0,0.62537578991884613,UndecidedProblem,4.0773379886350725,1059775.3292985912,11.889901320481684,0.19815369444444444,0.045322434257283467,0.86254619758920148,1054326.8983314694,3468.838128483811,3472.5567963795843,0.38276447819289983,1.0,-1.0935274012554086,33.994204213773457,-1.0084401304551152,2.0835388601537645,2.7303436353954109,-0.68386556235800411,0.99921609465197103,0.17956735264734247,0.803435226933,5.78903598492,4.26670699627,2.51369343679,1.75301355948,56.6256968355
LB_1TET_2Xdil,0,0,36,8.4996074166666666,1.0,5.2946146871112196,32029.496756983739,1.0,5.0252539623876231,0.85084489461608614,2344.3045497934449,UndecidedProblem,UndecidedProblem,UndecidedProblem,1011013.6973842044,1043043.1941411881,0.768393401942014,8.7974231849610938,0.0,0.69902503515725034,UndecidedProblem,4.0288489873263025,1046850.3176069714,11.310861941187465,0.19815369444444444,0.0014948042738108863,0.82453600892043777,1040698.8895913946,2340.4983404409804,2344.3045497934449,0.56792619915755649,1.0,-1.0343430914199983,-5.6781924973442486,-0.99892894426095302,2.1428891308756954,8.5712020415391503,-0.7230317158445233,0.99898638359804071,0.16715175744698565,0.84047269313,7.14368793603,4.50555011514,3.10190531308,1.40364480206,25.3305606367
LB_1TET_2Xdil,0,0,37,8.4996074166666666,1.0,5.3211225735335814,34841.744053859795,1.0,4.7953414404994117,0.88314283838681507,2872.4687741379666,UndecidedProblem,UndecidedProblem,12.569365970156705,932637.14927676227,967478.89333062212,0.76144223005513756,8.3957951675231097,0.0,0.68415626845398858,UndecidedProblem,4.0772293610085661,968784.11860060145,11.607290767920329,0.19815369444444444,0.0018635093953661436,0.85244518731439778,964606.4245564841,2869.9374208640015,2872.4687741379662,0.56111284887137469,1.0,-1.0398301300985566,-7.1098240794469785,-0.96342336801747785,2.1056197737925926,10.124022843409858,-0.711406301634254,0.99936600804070352,0.21881906082416439,0.812955495923,6.90980256256,4.54209988612,3.0003484857,1.54175140042,34.813797626
LB_1TET_2Xdil,0,0,38,7.2053549444444442,1.0,4.9641139491270208,14189.523031082459,1.0,6.2136507124004776,0.8866738056939254,2430.2001733669117,UndecidedProblem,UndecidedProblem,UndecidedProblem,1038894.5494506315,1053084.072481714,0.72438281684627104,8.7593297503201484,0.0,0.66569887750939638,UndecidedProblem,4.049335656072806,1056297.0315749487,11.376457429297542,0.19815369444444444,0.045991340957864175,0.84667281520225568,1050653.8723083471,2427.6696375339516,2430.2001733669117,0.39636937632623048,1.0,-1.0598927610716,-6.7704418203169476,-1.0256970823387563,2.1431755755236908,9.4943711548967684,-0.705569421325699,0.99919934518449049,0.16958178665141818,0.818497993035,5.89756856113,4.15196779726,2.56082004391,1.59114775335,39.0074673223
LB_1TET_2Xdil,0,0,39,7.2053549444444442,0.88888888888888884,4.5703952399681906,16349.289106047292,1.0,5.7533939074891158,0.78666283801701187,1573.9152504878443,UndecidedProblem,UndecidedProblem,11.758749817983356,865598.78578872792,881948.07489477517,0.692958281487834,9.130192049565462,0.0,0.73153370157859932,UndecidedProblem,3.8490827838848247,882430.79505900841,10.706072915912282,0.19815369444444444,0.059272913762043473,0.70116107662693372,880374.15964428731,1574.1465424125934,1573.9152504878446,0.43489853925979366,1.0,-1.1050703148866845,-8.8911230289607328,-0.96382860013054228,2.2014437099506372,11.563011927140453,-0.80839617795368468,0.99956213528756033,0.24552660435401152,0.988360625113,7.12148911705,4.21349887357,3.09226622538,1.12123264819,13.2200363163
LB_0.1TET_2Xdil,0,0,40,8.4996074166666666,1.0,5.0764357487262251,47300.925973967343,1.0,4.4952110619738761,0.9842375820286503,4242.1139772569968,UndecidedProblem,UndecidedProblem,UndecidedProblem,1019449.952477818,1066750.8784517853,0.7360889010364059,7.9742241994704877,0.0,0.63349630966697523,UndecidedProblem,3.6679652123061821,1069993.4130699956,12.182525588881632,0.19815369444444444,0.0017505957934534511,0.95366191420852153,1062508.7644745284,4236.9498930570189,4242.1139772569968,0.6023267313461228,1.0,-1.0353878796601836,-8.1329975437569306,-1.0324265208058132,2.0478205108109226,10.892960670413879,-0.65591440083864061,0.9991720669165276,0.16999174628649572,0.726672618121,6.17643197447,4.67486964267,2.68190706664,1.99296257603,98.3926315338
LB_0.1TET_2Xdil,0,0,41,7.2053549444444442,1.0,5.1770561411474709,18513.988846304801,1.0,5.8130377913639464,0.92648747199475079,4012.9988727331784,UndecidedProblem,UndecidedProblem,12.389181715643975,1022361.3975418141,1040875.386388119,0.75833754850079871,8.018900893313182,0.0,0.63032606648144696,UndecidedProblem,3.8643691621969793,1042961.2366497341,12.085714403425142,0.19815369444444444,0.043180183557215389,0.89545158416676307,1036862.3875153858,4006.5224662966625,4012.9988727331784,0.36396821584618699,1.0,-1.0838646462475245,-7.2433239094070254,-0.98367448888613218,2.0532251664386405,10.131178704126315,-0.68318813906750719,0.99904556332758354,0.18412247591925029,0.773911188783,5.57630481066,4.26749999775,2.42132210623,1.84617789152,70.1742680632
LB_0.1TET_2Xdil,0,0,42,7.2053549444444442,1.0,5.3073903749281373,16657.561947410821,1.0,5.9603758387698793,0.86294922827207832,3582.7425350735029,UndecidedProblem,UndecidedProblem,UndecidedProblem,1020544.4485569298,1037202.0105043406,0.77735977326241945,8.1774168209129101,0.0,0.68110739031930667,UndecidedProblem,3.942937455101621,1040025.0808851618,11.897223666326395,0.19815369444444444,0.046975479901642032,0.82539996922431391,1033619.2679692671,3577.4106108932856,3582.7425350735029,0.33926410447645367,1.0,-1.0498380285319295,34.767962716633974,-0.95349285387963978,2.0758216152763858,2.9502896163381971,-0.71505243987134837,0.99924864483168963,0.15920404244877956,0.839592955947,6.04956525646,4.22161143703,2.6268194774,1.59479195963,39.3361598051
LB_0.1TET_2Xdil,0,0,43,9.0569953611111114,0.84722222222222221,5.9862972481988663,68371.716640481638,1.0,3.6592738778576326,1.0758741574380077,9475.829439363064,UndecidedProblem,UndecidedProblem,13.123252451914299,795457.09201300284,863828.80865348445,0.80874751452466009,6.5103493899846043,0.0,0.62031612466435027,UndecidedProblem,3.1561584527875173,861517.51577356993,13.29897293461458,0.19815369444444444,0.0026995108010940262,1.0264864603484134,854352.97921412135,9467.5650338918476,9475.8294393630658,0.53632163252617704,1.0,-1.0017176801267611,-7.0424629201363524,-0.91209504088061333,1.8649290854588669,10.464845772315146,-0.62138162934399566,0.99964294365662409,0.25517911754978018,0.675118500603,6.11454512816,4.83487648407,2.65503479295,2.17984169112,151.300962614
LB_2Xdil,0,0,44,9.4251536666666667,0.99305555555555558,6.1978330858216202,88391.005322635683,1.0,3.4690946967096217,1.2813889033783328,15444.717897558732,6.2133326743402186,UndecidedProblem,6.2133326743402186,890444.32145386317,978835.32677649881,0.76721854663487821,5.9858807450615465,0.0,0.55350542235910205,UndecidedProblem,2.6643103146984899,981636.29391326231,13.989733184878951,0.19815369444444444,0.0016398644752211573,1.2319749440407457,963390.60887894011,15447.869754125086,15444.717897558736,0.56632281935899642,1.0,-0.98291704536997471,14.439532411689356,-1.0486063390486222,1.7647315881393004,3.0860668676886718,-0.54404991434146854,0.99929258734511839,0.18549337410390296,0.562511440149,5.30175676266,4.94640807341,2.30210888522,2.64429918819,440.85846908
LB_2Xdil,0,0,45,8.4996074166666666,1.0,5.4014249763504276,51846.185643838195,1.0,4.3536249305296124,0.98026199121784774,5771.8729519792314,UndecidedProblem,UndecidedProblem,12.601748501500809,1008111.4421959824,1059957.6278398207,0.78070418459234936,7.5207513342002557,0.0,0.61075062578546646,UndecidedProblem,3.6461573243378602,1061198.2881015069,12.552305806620092,0.19815369444444444,0.0012355486404544227,0.94653224855409179,1054185.7548878414,5765.6290943993999,5771.8729519792314,0.5492414113128179,1.0,-1.0769110895115983,38.553193469534946,-1.0311603029620979,1.9962503519767287,2.7853960129063533,-0.65772412183451712,0.99891940985966987,0.2149850061001527,0.732146211668,6.22295537077,4.71471681058,2.70210828084,2.01260852975,102.945775549
LB_2Xdil,0,0,46,8.4996074166666666,1.0,5.6841877197544273,43453.428151174936,1.0,4.5464147790448326,0.93470952989941236,5395.9777431655766,5.7345434661019796,UndecidedProblem,5.7345434661019796,971932.79357148905,1015386.221722664,0.70646153737728157,7.5559284757310703,0.0,0.66020756200329667,UndecidedProblem,3.659563748528937,1018206.3330585893,12.423592985048243,0.19815369444444444,0.0019214473144452601,0.90343304494988219,1009990.2439794984,5392.5797291664621,5395.9777431655775,0.49863191027124998,1.0,-1.0475350600173747,18.993365181435372,-0.96322643652822448,2.0038525527271975,3.0707469650463088,-0.691590568087048,0.99930243224905213,0.16832516202062156,0.767074000529,6.51982786403,4.63802404473,2.83101513853,1.8070089062,64.1222726189
LB_2Xdil,0,0,47,8.8704744166666671,0.53472222222222221,5.8918517674790563,58377.746843505498,1.0,2.5848570614021256,0.95786472958425306,6734.5387648884825,5.8513235069353238,UndecidedProblem,5.8513235069353238,291863.13593885693,350240.8827823624,0.6615337538210142,5.6251271782698957,0.0,0.68812077744470301,UndecidedProblem,3.5993126412212177,350527.76709031966,12.816163022753965,3.1724448055555552,0.0014339642663524525,0.9226331095696586,343144.53602528031,7115.5038153946116,7096.3467570821113,0.5142669369976467,1.0,-0.9969324433773189,-5.1970083012002339,-0.47505739628240373,1.7797641042426022,10.201158867159112,-0.68600992799664806,0.9902424455297919,0.38712604692300884,0.751111132705,6.66271208673,4.76624732888,2.89305778842,1.87318954046,74.6774604406
LB,0,1,0,8.3155184722222231,1.0,3.8785062630221683,43174.467291912319,3.0,4.6110352224512585,0.89826779186098138,1401.6090056371947,UndecidedProblem,1.2265797545955355,20.109680839740108,1011909.2013291065,1055083.6686210188,1.3980635269186994,9.5560577448071982,0.0,0.087735369388311168,1.8424941218138617,3.7669571663305152,1055377.6501052063,10.862643718900763,0.19815369444444444,0.0010738787827881005,0.86347245429801855,1053682.0596153815,1385.8795084408314,1401.6090056371947,0.76364202425130667,3.0,UndecidedProblem,-9.2249446796774972,-1.1956621113062305,2.213931249313442,11.190257306871905,-0.69104986783866817,0.9968696162364491,0.20400608866364295,0.80257337284,6.67381370716,4.63522698773,2.8978782923,1.73734869543,54.6196226531
TC control,0,1,1,7.2053549444444442,1.0,1.1955620293381461,39416.515703171433,2.0,4.6380165303126404,1.2349341335260617,1091.5423347551014,UndecidedProblem,2.7193786050010278,UndecidedProblem,942015.73998716334,981432.25569033471,0.99591172718605459,9.8123767920870684,0.0,0.18872546337657142,0.92772123400511997,3.2484451724791406,984425.23050359439,10.262712506380552,0.19815369444444444,0.049373897309266321,0.84264525969166693,980340.71335557965,1077.7793169800091,1091.5423347551014,0.77976946577466522,2.0,-0.0,-11.254997053893527,-1.1808870039516379,2.2641092380076846,12.76942737450821,-0.7127290572724776,0.99836883296893797,0.15223313048368112,0.822410132887,5.92575691736,4.59567823136,2.57305988596,2.02261834541,105.346071645
LB,0,1,2,7.2053549444444442,1.0,3.6531934807627127,23961.837666026076,1.0,5.143473041215973,1.0692990376383609,2383.1644942350431,UndecidedProblem,UndecidedProblem,12.420328817329827,822992.09500739083,846953.93267341692,0.57893528453178955,8.4732611559702491,0.0,0.44478429166402794,UndecidedProblem,3.6733601179599447,849101.53642843955,11.464949982772445,0.19815369444444444,0.040100329774914803,0.99323948869170642,844570.76817918185,2370.6700345702766,2383.1644942350431,0.600581898930445,1.0,-1.4063820191610881,-12.303853972481809,-1.1620051811684331,2.1075483552226717,14.353082314191017,-0.62553663020158989,0.99837706651639113,0.17490247341661744,0.697716923149,5.02729808203,4.37952012163,2.18293446897,2.19658565266,157.248189076
TC control,0,1,3,7.2053549444444442,1.0,3.2572101802782405,46767.0828419518,1.0,4.2562584241310155,0.90791984538760406,2232.7764566349679,UndecidedProblem,UndecidedProblem,10.8554510472815,846953.4505150672,893720.53335701895,0.60912060440354987,8.6448411433954053,0.0,0.5587068578505443,UndecidedProblem,3.1481135710043109,895784.39027756732,11.300313529452394,0.19815369444444444,0.055443914119980682,0.80195272717034327,891487.75690038397,2221.7267109028753,2232.7764566349674,0.63575260061774452,1.0,-1.326638886727967,-10.100135499272787,-1.025712695378215,2.1287961188338898,12.157256009527087,-0.74120224390612666,0.99902958506291184,0.20281527543081712,0.864140711193,6.22644054609,4.66994028107,2.70362160056,1.96631868051,92.5376956283
LB_0.1TET,0,1,4,7.0219063333333329,1.0,2.617281739634441,10737.041681470153,2.0,6.0081158084625681,0.63861190103434118,92.389210308262875,UndecidedProblem,2.229909738626354,13.112933893751242,680310.16340598289,691047.20508745301,0.82378073109532457,12.868772267242242,0.0,0.35598134190918579,0.88780408356084095,5.3427024394081162,692345.39213183767,6.6287394407639804,0.19815369444444444,0.072340511905271757,0.57302142258363065,690954.81587714469,91.949547947954542,92.389210308262889,0.7040300302379543,2.0,UndecidedProblem,-12.016949375468938,-1.0460853101038163,2.5411357018314664,13.83087694042295,-0.87788778481937446,0.99953843800999664,0.22016487360341094,1.20937886908,8.49214514016,4.03088463906,3.68742732964,0.343457309416,2.20524735279
TC control,0,1,5,7.0219063333333329,1.0,3.4442239071059437,31139.689534035537,1.0,4.8600795032175128,0.78580898448174419,1370.7830472842802,UndecidedProblem,UndecidedProblem,10.648509731449376,873225.8181211882,904365.50765522372,0.61868943455780645,9.3657619037569209,0.0,0.68241473763839089,UndecidedProblem,3.4031920542778238,905735.91208127316,10.594405465690095,0.19815369444444444,0.063415996376828446,0.6968678637929081,902994.72460793948,1364.913299079275,1370.7830472842804,0.57282915609985863,1.0,-1.1258046125556895,-7.7736069982384199,-0.97193305019251097,2.2119770281718161,9.9674657826464514,-0.76826565930928115,0.9992243561226436,0.19456534600057193,0.994449645343,6.98293226282,4.49331427829,3.03210258915,1.46121168914,28.9208923644
LB_0.1TET,0,1,6,7.2053549444444442,0.74305555555555558,4.7033247749299925,13749.745354253278,1.0,5.1872156550590738,0.75034139394232657,1329.2856343850558,UndecidedProblem,UndecidedProblem,11.355780595919486,487209.22914807691,500958.97450233018,0.59360961728606598,8.4952342628478164,0.0,0.78907410426835456,UndecidedProblem,3.5427124264878955,496667.98974301288,10.435849308211752,1.7553864444444445,0.063527619780848976,0.66507448967952509,499570.67928367824,1399.657455693675,1388.2952186519378,0.40448479720393393,1.0,-1.0518193857744804,-8.0463142168978194,-0.87155912135510427,2.1535123994764116,10.948607606148004,-0.82996343968208897,0.99960605527024882,0.23160118586192327,1.04198854527,7.50789731674,4.13829465509,3.26005094084,0.878243714257,7.55516083813
TC control,0,1,7,7.2053549444444442,1.0,3.075372590434911,48050.207553195643,2.0,4.1802800587864155,0.86833350189414682,1728.5470083793437,UndecidedProblem,2.4012567366880191,13.157962113701005,823083.77542301733,871133.98297621298,0.79815474225401206,8.9771909777381875,0.0,0.24320990431693093,1.2934561395761155,2.6733345544053346,872128.25329911441,10.976215649059508,0.19815369444444444,0.055452826471040773,0.78245069258123934,869405.43596783362,1716.5997712894277,1728.5470083793437,0.67452917359913922,2.0,UndecidedProblem,-11.511926741073612,-1.0437497325923473,2.1664335642453794,13.419940699202247,-0.75575541512111288,0.99863929948745078,0.1947125154644474,0.885678812187,6.38163020858,4.68169526795,2.77100747224,1.9106877957,81.4118822343
LB_1TET,0,1,8,7.2053549444444442,1.0,4.965922585226469,9066.2125804305851,1.0,6.2406945236258409,0.7633150966939054,1166.9678561229744,UndecidedProblem,UndecidedProblem,11.804831163696038,676520.10767124675,685586.3202516773,0.72838204859086442,9.1984296900338283,0.0,0.75849525698826925,UndecidedProblem,3.9879803645794247,687162.86723984394,10.256277012711269,0.19815369444444444,0.056590642558554421,0.7040187177724363,684419.35239555431,1164.9677312487286,1166.9678561229746,0.3831121709441907,1.0,-1.0647137660588144,-7.5424439428943,-0.93585106899794823,2.2010817315899844,10.424900654911392,-0.80758034160572834,0.99939335980520949,0.21845431965968434,0.984348828384,7.09258269766,3.95742589798,3.07971458865,0.877711309333,7.54590458355
TC control,0,1,9,7.2053549444444442,1.0,3.586000579420082,51063.913859364642,1.0,4.1233630921930686,0.94975920364459654,3552.4066852270462,UndecidedProblem,UndecidedProblem,10.963983162726562,838895.2361578549,889959.1500172196,0.62058944560740414,7.9687985530907408,0.0,0.5537907799952646,UndecidedProblem,2.8165117279124736,891333.84140917449,11.987366597942684,0.19815369444444444,0.051379445559275524,0.84483033756918469,886406.74333199253,3536.2331699327838,3552.4066852270462,0.59087799013288311,1.0,-1.2988519267858107,-9.1937531917410329,-1.0052560399279999,2.0438716681342792,11.387872010958498,-0.7192922216330665,0.99866140340413045,0.20057629934385093,0.820283042858,5.9104304787,4.7081140988,2.5664048974,2.14170920141,138.582758392
